省,市,县,县代码,production_2020_POP,production_2025_POP,production_2030_POP,production_2035_POP,production_2040_POP,production_2045_POP,production_2050_POP
湖南省,邵阳市,洞口县,430525.0,1320.0,662.0,474.0,382.0,325.0,,
湖南省,邵阳市,隆回县,430524.0,825.0,825.0,663.0,534.0,454.0,393.0,
湖南省,邵阳市,邵东市,430582.0,,,,,,,
湖南省,邵阳市,邵阳县,430523.0,1650.0,1077.0,624.0,428.0,361.0,,
湖南省,邵阳市,双清区,430502.0,,,,,,,
湖南省,邵阳市,绥宁县,430527.0,,,,,,,
湖南省,邵阳市,武冈市,430581.0,825.0,825.0,825.0,738.0,625.0,823.0,
湖南省,邵阳市,新宁县,430528.0,,,,,,,
湖南省,邵阳市,新邵县,430522.0,,,,,,,
湖南省,湘潭市,韶山市,430382.0,,,,,,,
湖南省,湘潭市,湘潭县,430321.0,,,,,,,
湖南省,湘潭市,湘乡市,430381.0,2878.1,1318.0,942.0,754.0,635.0,814.0,1650.0
湖南省,湘潭市,雨湖区,430302.0,,,,,,,
湖南省,湘潭市,岳塘区,430304.0,,,,,,,
湖南省,湘西土家族苗族自治州,保靖县,433125.0,,,,,,,
湖南省,湘西土家族苗族自治州,凤凰县,433123.0,,,,,,,
湖南省,湘西土家族苗族自治州,古丈县,433126.0,825.0,825.0,593.0,431.0,528.0,620.0,825.0
湖南省,湘西土家族苗族自治州,花垣县,433124.0,,,,,,,
湖南省,湘西土家族苗族自治州,吉首市,433101.0,825.0,825.0,734.0,590.0,501.0,539.0,
湖南省,湘西土家族苗族自治州,龙山县,433130.0,523.0,375.0,286.0,230.0,195.0,,
湖南省,湘西土家族苗族自治州,泸溪县,433122.0,,,,,,,
湖南省,湘西土家族苗族自治州,永顺县,433127.0,,,,,,,
湖南省,益阳市,安化县,430923.0,1068.0,696.0,531.0,426.0,,,
湖南省,益阳市,赫山区,430903.0,,,,,,,
湖南省,益阳市,南县,430921.0,,,,,,,
湖南省,益阳市,桃江县,430922.0,4399.9,3429.0,1172.0,948.0,1169.0,1013.0,1650.0
湖南省,益阳市,沅江市,430981.0,,,,,,,
湖南省,益阳市,资阳区,430902.0,,,,,,,
湖南省,永州市,道县,431124.0,820.0,598.0,460.0,372.0,318.0,277.0,
湖南省,永州市,东安县,431122.0,590.0,433.0,333.0,270.0,231.0,,
湖南省,永州市,江华瑶族自治县,431129.0,1650.0,904.0,683.0,544.0,458.0,393.0,
湖南省,永州市,江永县,431125.0,,,,,,,
湖南省,永州市,蓝山县,431127.0,,,,,,,
湖南省,永州市,冷水滩区,431103.0,765.0,478.0,308.0,253.0,439.0,584.0,
湖南省,永州市,零陵区,431102.0,330.0,330.0,319.0,258.0,,,
湖南省,永州市,宁远县,431126.0,1102.0,803.0,616.0,499.0,425.0,370.0,
湖南省,永州市,祁阳市,431121.0,2901.0,1466.0,1125.0,910.0,774.0,670.0,1650.0
湖南省,永州市,双牌县,431123.0,,,,,,,
湖南省,永州市,新田县,431128.0,264.0,261.0,201.0,163.0,139.0,120.0,264.0
湖南省,岳阳市,华容县,430623.0,,,,,,,
湖南省,岳阳市,君山区,430611.0,,,,,,,
湖南省,岳阳市,临湘市,430682.0,1650.0,1650.0,1650.0,1650.0,1650.0,1635.0,1650.0
湖南省,岳阳市,汨罗市,430681.0,,,,,,,
湖南省,岳阳市,平江县,430626.0,,,,,,,
湖南省,岳阳市,湘阴县,430624.0,,,,,,,
湖南省,岳阳市,岳阳楼区,430602.0,,,,,,,
湖南省,岳阳市,岳阳县,430621.0,,,,,,,
湖南省,岳阳市,云溪区,430603.0,,,,,,,
湖南省,张家界市,慈利县,430821.0,,,,,,,
湖南省,张家界市,桑植县,430822.0,398.0,286.0,217.0,175.0,,,
湖南省,张家界市,武陵源区,430811.0,,,,,,,
湖南省,张家界市,永定区,430802.0,1647.0,907.0,677.0,550.0,618.0,539.0,1815.0
湖南省,长沙市,芙蓉区,430102.0,,,,,,,
湖南省,长沙市,开福区,430105.0,,,,,,,
湖南省,长沙市,浏阳市,430181.0,,,,,,,
湖南省,长沙市,宁乡市,430182.0,1815.0,1815.0,1732.0,1039.0,880.0,758.0,
湖南省,长沙市,天心区,430103.0,,,,,,,
湖南省,长沙市,望城区,430112.0,,,,,,,
湖南省,长沙市,雨花区,430111.0,,,,,,,
湖南省,长沙市,岳麓区,430104.0,1650.0,1650.0,1650.0,1650.0,1650.0,1461.0,
湖南省,长沙市,长沙县,430121.0,2640.0,2640.0,2320.0,1738.0,1486.0,1293.0,
湖南省,株洲市,茶陵县,430224.0,,,,,,,
湖南省,株洲市,荷塘区,430202.0,1650.0,1650.0,1650.0,1650.0,1575.0,1433.0,
湖南省,株洲市,醴陵市,430281.0,,,,,,,
湖南省,株洲市,芦淞区,430203.0,,,,,,,
湖南省,株洲市,渌口区,430212.0,1815.0,1597.0,909.0,659.0,193.0,,
湖南省,株洲市,石峰区,430204.0,,,,,,,
湖南省,株洲市,天元区,430211.0,,,,,,,
湖南省,株洲市,炎陵县,430225.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0
湖南省,株洲市,攸县,430223.0,990.0,545.0,416.0,334.0,282.0,242.0,
吉林省,白城市,大安市,220882.0,,,,,,,
吉林省,白城市,洮北区,220802.0,,,,,,,
吉林省,白城市,洮南市,220881.0,,,,,,,
吉林省,白城市,通榆县,220822.0,,,,,,,
吉林省,白城市,镇赉县,220821.0,,,,,,,
吉林省,白山市,抚松县,220621.0,,,,,,,
吉林省,白山市,浑江区,220602.0,990.0,530.8,247.0,204.0,,,
吉林省,白山市,江源区,220605.0,1494.0,807.0,598.8,336.0,,,
吉林省,白山市,靖宇县,220622.0,,,,,,,
吉林省,白山市,临江市,220681.0,264.0,204.0,157.0,128.0,264.0,247.0,30.0
吉林省,白山市,长白朝鲜族自治县,220623.0,,,,,,,
吉林省,吉林市,昌邑区,220202.0,,,,,,,
吉林省,吉林市,船营区,220204.0,,,,,,,
吉林省,吉林市,丰满区,220211.0,,,,,,,
吉林省,吉林市,桦甸市,220282.0,,,,,,,
吉林省,吉林市,蛟河市,220281.0,,,,,,,
吉林省,吉林市,龙潭区,220203.0,,,,,,,
吉林省,吉林市,磐石市,220284.0,5280.0,1749.8,883.0,596.0,566.0,490.0,
吉林省,吉林市,舒兰市,220283.0,,,,,,,
吉林省,吉林市,永吉县,220221.0,1650.0,1650.0,1650.0,1650.0,1650.0,1250.9,1650.0
吉林省,辽源市,东丰县,220421.0,,,,,,,
吉林省,辽源市,东辽县,220422.0,3300.0,1589.0,1214.0,977.0,966.0,719.0,
吉林省,辽源市,龙山区,220402.0,,,,,,,
吉林省,辽源市,西安区,220403.0,660.0,,,,,,
吉林省,四平市,梨树县,220322.0,1650.0,1650.0,1650.0,1650.0,1650.0,1450.0,1650.0
吉林省,四平市,双辽市,220382.0,,,,,,,
吉林省,四平市,铁东区,220303.0,825.0,395.0,308.0,251.0,296.0,259.0,825.0
吉林省,四平市,伊通满族自治县,220323.0,825.0,825.0,327.0,214.0,180.0,,
吉林省,松原市,扶余市,220781.0,,,,,,,
吉林省,松原市,宁江区,220702.0,,,,,,,
吉林省,松原市,前郭尔罗斯蒙古族自治县,220721.0,,,,,,,
吉林省,松原市,乾安县,220723.0,,,,,,,
吉林省,松原市,长岭县,220722.0,,,,,,,
吉林省,通化市,东昌区,220502.0,,,,,,,
吉林省,通化市,二道江区,220503.0,825.0,825.0,825.0,816.8,825.0,825.0,825.0
吉林省,通化市,辉南县,220523.0,,,,,,,
吉林省,通化市,集安市,220582.0,,,,,,,
吉林省,通化市,柳河县,220524.0,,,,,,,
吉林省,通化市,梅河口市,220581.0,,,,,,,
吉林省,通化市,通化县,220521.0,,,,,,,
吉林省,延边朝鲜族自治州,安图县,222426.0,,,,,,,
吉林省,延边朝鲜族自治州,敦化市,222403.0,,,,,,,
吉林省,延边朝鲜族自治州,和龙市,222406.0,,,,,,,
吉林省,延边朝鲜族自治州,珲春市,222404.0,,,,,,,
吉林省,延边朝鲜族自治州,龙井市,222405.0,,,,,,,
吉林省,延边朝鲜族自治州,图们市,222402.0,,,,,,,
吉林省,延边朝鲜族自治州,汪清县,222424.0,,,,,,,
吉林省,延边朝鲜族自治州,延吉市,222401.0,2244.0,1505.0,1153.0,941.0,811.0,710.0,
吉林省,长春市,朝阳区,220104.0,2563.1,2563.1,2563.1,2563.1,2563.1,2563.1,1738.1
吉林省,长春市,德惠市,220183.0,,,,,,,
吉林省,长春市,二道区,220105.0,,,,,,,
吉林省,长春市,公主岭市,220184.0,,,,,,,
吉林省,长春市,九台区,220113.0,385.1,385.1,385.1,385.1,385.1,385.1,
吉林省,长春市,宽城区,220103.0,,,,,,,
吉林省,长春市,绿园区,220106.0,,,,,,,
吉林省,长春市,南关区,220102.0,,,,,,,
吉林省,长春市,农安县,220122.0,,,,,,,
吉林省,长春市,双阳区,220112.0,6600.0,6600.0,4471.8,2402.8,554.8,354.9,
吉林省,长春市,榆树市,220182.0,,,,,,,
江苏省,常州市,金坛区,320413.0,1650.0,1650.0,1650.0,1650.0,1650.0,,
江苏省,常州市,溧阳市,320481.0,19800.0,19800.0,15355.0,11036.0,6465.0,11550.0,3300.0
江苏省,常州市,天宁区,320402.0,,,,,,,
江苏省,常州市,武进区,320412.0,,,,,,,
江苏省,常州市,新北区,320411.0,,,,,,,
江苏省,常州市,钟楼区,320404.0,,,,,,,
江苏省,淮安市,洪泽区,320813.0,,,,,,,
江苏省,淮安市,淮安区,320803.0,,,,,,,
江苏省,淮安市,淮阴区,320804.0,,,,,,,
江苏省,淮安市,金湖县,320831.0,,,,,,,
江苏省,淮安市,涟水县,320826.0,,,,,,,
江苏省,淮安市,清江浦区,320812.0,,,,,,,
江苏省,淮安市,盱眙县,320830.0,,,,,,,
江苏省,连云港市,东海县,320722.0,,,,,,,
江苏省,连云港市,赣榆区,320707.0,,,,,,,
江苏省,连云港市,灌南县,320724.0,,,,,,,
江苏省,连云港市,灌云县,320723.0,,,,,,,
江苏省,连云港市,海州区,320706.0,,,,,,,
江苏省,连云港市,连云区,320703.0,,,,,,,
江苏省,南京市,高淳区,320118.0,,,,,,,
江苏省,南京市,鼓楼区,320106.0,,,,,,,
江苏省,南京市,建邺区,320105.0,,,,,,,
江苏省,南京市,江宁区,320115.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
江苏省,南京市,溧水区,320117.0,1650.0,1650.0,1650.0,1035.0,891.0,1650.0,
江苏省,南京市,六合区,320116.0,,,,,,,
江苏省,南京市,浦口区,320111.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
江苏省,南京市,栖霞区,320113.0,1320.0,1320.0,1320.0,1320.0,,,
江苏省,南京市,秦淮区,320104.0,,,,,,,
江苏省,南京市,玄武区,320102.0,,,,,,,
江苏省,南京市,雨花台区,320114.0,,,,,,,
江苏省,南通市,崇川区,320602.0,,,,,,,
江苏省,南通市,海安市,320685.0,,,,,,,
江苏省,南通市,海门区,320684.0,,,,,,,
江苏省,南通市,启东市,320681.0,,,,,,,
江苏省,南通市,如东县,320623.0,,,,,,,
江苏省,南通市,如皋市,320682.0,,,,,,,
江苏省,南通市,通州区,320612.0,858.0,858.0,858.0,858.0,858.0,858.0,3870.0
江苏省,苏州市,常熟市,320581.0,,,,,,,
江苏省,苏州市,姑苏区,320508.0,,,,,,,
江苏省,苏州市,虎丘区,320505.0,,,,,,,
江苏省,苏州市,昆山市,320583.0,,,,,,,
江苏省,苏州市,苏州工业园区,320571.0,,,,,,,
江苏省,苏州市,太仓市,320585.0,,,,,,,
江苏省,苏州市,吴江区,320509.0,825.0,825.0,825.0,825.0,825.0,825.0,14396.0
江苏省,苏州市,吴中区,320506.0,,,,,,,
江苏省,苏州市,相城区,320507.0,,,,,,,
江苏省,苏州市,张家港市,320582.0,,,,,,,
江苏省,宿迁市,沭阳县,321322.0,,,,,,,
江苏省,宿迁市,泗洪县,321324.0,,,,,,,
江苏省,宿迁市,泗阳县,321323.0,,,,,,,
江苏省,宿迁市,宿城区,321302.0,,,,,,,
江苏省,宿迁市,宿豫区,321311.0,,,,,,,
江苏省,泰州市,高港区,321203.0,,,,,,,
江苏省,泰州市,海陵区,321202.0,,,,,,,
江苏省,泰州市,姜堰区,321204.0,,,,,,,
江苏省,泰州市,靖江市,321282.0,,,,,,,
江苏省,泰州市,泰兴市,321283.0,,,,,,,
江苏省,泰州市,兴化市,321281.0,,,,,,,
江苏省,无锡市,滨湖区,320211.0,,,,,,,
江苏省,无锡市,惠山区,320206.0,,,,,,,
江苏省,无锡市,江阴市,320281.0,,,,,,,
江苏省,无锡市,梁溪区,320213.0,,,,,,,
江苏省,无锡市,锡山区,320205.0,,,,,,,
江苏省,无锡市,新吴区,320214.0,,,,,,,
江苏省,无锡市,宜兴市,320282.0,9075.0,9075.0,9075.0,9075.0,9075.0,4950.0,658.0
江苏省,徐州市,丰县,320321.0,,,,,,,
江苏省,徐州市,鼓楼区,320302.0,,,,,,,
江苏省,徐州市,贾汪区,320305.0,9900.0,9900.0,671.0,249.0,,,
江苏省,徐州市,沛县,320322.0,,,,,,,
江苏省,徐州市,邳州市,320382.0,,,,,,,
江苏省,徐州市,泉山区,320311.0,,,,,,,
江苏省,徐州市,睢宁县,320324.0,,,,,,,
江苏省,徐州市,铜山区,320312.0,3828.0,3828.0,3828.0,3564.0,3219.0,1650.0,
江苏省,徐州市,新沂市,320381.0,,,,,,,
江苏省,徐州市,云龙区,320303.0,,,,,,,
江苏省,盐城市,滨海县,320922.0,,,,,,,
江苏省,盐城市,大丰区,320904.0,,,,,,,
江苏省,盐城市,东台市,320981.0,1650.0,1650.0,1650.0,1650.0,1650.0,,1245.0
江苏省,盐城市,阜宁县,320923.0,,,,,,,
江苏省,盐城市,建湖县,320925.0,,,,,,,
江苏省,盐城市,射阳县,320924.0,,,,,,,
江苏省,盐城市,亭湖区,320902.0,,,,,,,
江苏省,盐城市,响水县,320921.0,,,,,,,
江苏省,盐城市,盐都区,320903.0,,,,,,,
江苏省,扬州市,宝应县,321023.0,,,,,,,
江苏省,扬州市,高邮市,321084.0,,,,,,,
江苏省,扬州市,广陵区,321002.0,,,,,,,
江苏省,扬州市,邗江区,321003.0,,,,,,,
江苏省,扬州市,江都区,321012.0,,,,,,,
江苏省,扬州市,仪征市,321081.0,,,,,,,
江苏省,镇江市,丹徒区,321112.0,8085.0,8085.0,8085.0,8085.0,6105.0,6105.0,1650.0
江苏省,镇江市,丹阳市,321181.0,,,,,,,
江苏省,镇江市,京口区,321102.0,,,,,,,
江苏省,镇江市,句容市,321183.0,4125.0,4125.0,4125.0,1508.0,2279.0,1650.0,
江苏省,镇江市,润州区,321111.0,,,,,,,
江苏省,镇江市,扬中市,321182.0,,,,,,,
江西省,抚州市,崇仁县,361024.0,,,,,,,
江西省,抚州市,东乡区,361003.0,,,,,,,
江西省,抚州市,广昌县,361030.0,,,,,,,
江西省,抚州市,金溪县,361027.0,,,,,,,
江西省,抚州市,乐安县,361025.0,,,,,,,
江西省,抚州市,黎川县,361022.0,,,,,,,
江西省,抚州市,临川区,361002.0,,,,,,,
江西省,抚州市,南城县,361021.0,1650.0,1650.0,1650.0,1453.0,1233.0,1406.0,1650.0
江西省,抚州市,南丰县,361023.0,,,,,,,
江西省,抚州市,宜黄县,361026.0,,,,,,,
江西省,抚州市,资溪县,361028.0,,,,,,,
江西省,赣州市,安远县,360726.0,,,,,,,
江西省,赣州市,崇义县,360725.0,,,,,,,
江西省,赣州市,大余县,360723.0,,,,,,,
江西省,赣州市,定南县,360728.0,,,,,,,
江西省,赣州市,赣县区,360704.0,,,,,,,
江西省,赣州市,会昌县,360733.0,4950.0,1173.0,901.0,560.0,479.0,732.0,1650.0
江西省,赣州市,龙南市,360783.0,,,,,,,
江西省,赣州市,南康区,360703.0,,,,,,,
江西省,赣州市,宁都县,360730.0,,,,,,,
江西省,赣州市,全南县,360729.0,,,,,,,
江西省,赣州市,瑞金市,360781.0,,,,,,,
江西省,赣州市,上犹县,360724.0,,,,,,,
江西省,赣州市,石城县,360735.0,,,,,,,
江西省,赣州市,信丰县,360722.0,2034.8,2034.8,2034.8,1546.0,1064.0,920.0,1650.0
江西省,赣州市,兴国县,360732.0,1980.0,1665.2,1072.2,785.0,669.0,581.0,1650.0
江西省,赣州市,寻乌县,360734.0,,,,,,,
江西省,赣州市,于都县,360731.0,2475.0,2475.0,1452.2,1164.0,998.0,872.0,1650.0
江西省,赣州市,章贡区,360702.0,,,,,,,
江西省,吉安市,安福县,360829.0,1498.0,965.0,737.0,595.0,506.0,437.0,990.0
江西省,吉安市,吉安县,360821.0,,,,,,,
江西省,吉安市,吉水县,360822.0,,,,,,,
江西省,吉安市,吉州区,360802.0,,,,,,,
江西省,吉安市,井冈山市,360881.0,,,,,,,
江西省,吉安市,青原区,360803.0,,,,,,,
江西省,吉安市,遂川县,360827.0,,,,,,,
江西省,吉安市,泰和县,360826.0,879.8,879.8,879.8,792.0,676.0,608.0,879.8
江西省,吉安市,万安县,360828.0,,,,,,,
江西省,吉安市,峡江县,360823.0,,,,,,,
江西省,吉安市,新干县,360824.0,,,,,,,
江西省,吉安市,永丰县,360825.0,3300.0,1711.6,760.0,608.0,514.0,441.0,
江西省,吉安市,永新县,360830.0,,,,,,,
江西省,景德镇市,昌江区,360202.0,,,,,,,
江西省,景德镇市,浮梁县,360222.0,,,,,,,
江西省,景德镇市,乐平市,360281.0,1810.0,1810.0,1810.0,1668.0,1419.0,1650.0,
江西省,景德镇市,珠山区,360203.0,,,,,,,
江西省,九江市,柴桑区,360404.0,1650.0,1650.0,849.0,544.0,649.0,690.0,
江西省,九江市,德安县,360426.0,,,,,,,
江西省,九江市,都昌县,360428.0,,,,,,,
江西省,九江市,共青城市,360482.0,1980.0,1980.0,1980.0,1768.0,1479.0,1759.0,1980.0
江西省,九江市,湖口县,360429.0,,,,,,,
江西省,九江市,濂溪区,360402.0,,,,,,,
江西省,九江市,庐山市,360483.0,,,,,,,
江西省,九江市,彭泽县,360430.0,1650.0,1650.0,1243.0,1008.0,919.0,825.0,
江西省,九江市,瑞昌市,360481.0,3532.7,631.0,480.0,388.0,,,
江西省,九江市,武宁县,360423.0,,,,,,,
江西省,九江市,修水县,360424.0,,,,,,,
江西省,九江市,浔阳区,360403.0,,,,,,,
江西省,九江市,永修县,360425.0,,,,,,,
江西省,南昌市,安义县,360123.0,,,,,,,
江西省,南昌市,东湖区,360102.0,,,,,,,
江西省,南昌市,红谷滩区,360113.0,,,,,,,
江西省,南昌市,进贤县,360124.0,,,,,,,
江西省,南昌市,南昌县,360121.0,,,,,,,
江西省,南昌市,青山湖区,360111.0,,,,,,,
江西省,南昌市,青云谱区,360104.0,,,,,,,
江西省,南昌市,西湖区,360103.0,,,,,,,
江西省,南昌市,新建区,360112.0,,,,,,,
江西省,萍乡市,安源区,360302.0,,,,,,,
江西省,萍乡市,莲花县,360321.0,825.0,686.0,479.0,365.0,311.0,271.0,825.0
江西省,萍乡市,芦溪县,360323.0,293.0,213.0,164.0,,,,
江西省,萍乡市,上栗县,360322.0,5775.0,2243.0,1738.0,1548.0,1327.0,1158.0,1650.0
江西省,萍乡市,湘东区,360313.0,,,,,,,
江西省,上饶市,德兴市,361181.0,,,,,,,
江西省,上饶市,广丰区,361103.0,,,,,,,
江西省,上饶市,广信区,361104.0,,,,,,,
江西省,上饶市,横峰县,361125.0,,,,,,,
江西省,上饶市,鄱阳县,361128.0,,,,,,,
江西省,上饶市,铅山县,361124.0,,,,,,,
江西省,上饶市,万年县,361129.0,1759.9,1759.9,1565.0,1057.0,900.0,934.9,
江西省,上饶市,婺源县,361130.0,,,,,,,
江西省,上饶市,信州区,361102.0,,,,,,,
江西省,上饶市,弋阳县,361126.0,4950.0,1761.0,1151.0,866.0,733.0,1650.0,1650.0
江西省,上饶市,余干县,361127.0,,,,,,,
江西省,上饶市,玉山县,361123.0,3795.0,2484.0,1423.0,1048.0,1099.0,825.0,
江西省,新余市,分宜县,360521.0,1389.2,343.2,180.0,144.0,,,
江西省,新余市,渝水区,360502.0,744.8,744.8,744.8,634.0,611.0,501.0,594.0
江西省,宜春市,丰城市,360981.0,2475.0,2475.0,2475.0,2475.0,2167.0,1890.0,1650.0
江西省,宜春市,奉新县,360921.0,,,,,,,
江西省,宜春市,高安市,360983.0,3125.4,3125.4,1490.2,655.0,862.0,741.0,
江西省,宜春市,靖安县,360925.0,,,,,,,
江西省,宜春市,上高县,360923.0,2640.0,936.0,456.0,365.0,,,
江西省,宜春市,铜鼓县,360926.0,,,,,,,
江西省,宜春市,万载县,360922.0,,,,,,,
江西省,宜春市,宜丰县,360924.0,,,,,,,
江西省,宜春市,袁州区,360902.0,1650.0,1248.0,958.0,773.0,657.0,569.0,1650.0
江西省,宜春市,樟树市,360982.0,330.0,330.0,330.0,330.0,330.0,312.0,
江西省,鹰潭市,贵溪市,360681.0,,,,,,,
江西省,鹰潭市,余江区,360603.0,,,,,,,
江西省,鹰潭市,月湖区,360602.0,,,,,,,
辽宁省,鞍山市,海城市,210381.0,1056.0,1056.0,1056.0,1056.0,1056.0,1056.0,1056.0
辽宁省,鞍山市,立山区,210304.0,1716.0,1716.0,786.0,413.0,357.0,,
辽宁省,鞍山市,千山区,210311.0,,,,,,,
辽宁省,鞍山市,台安县,210321.0,,,,,,,
辽宁省,鞍山市,铁东区,210302.0,825.0,825.0,825.0,825.0,786.0,825.0,825.0
辽宁省,鞍山市,铁西区,210303.0,825.0,825.0,825.0,589.0,303.0,334.0,
辽宁省,鞍山市,岫岩满族自治县,210323.0,165.0,165.0,165.0,,,,
辽宁省,本溪市,本溪满族自治县,210521.0,,,,,,,
辽宁省,本溪市,桓仁满族自治县,210522.0,13.2,13.2,13.2,13.2,,,
辽宁省,本溪市,明山区,210504.0,,,,,,,
辽宁省,本溪市,南芬区,210505.0,,,,,,,
辽宁省,本溪市,平山区,210502.0,,,,,,,
辽宁省,本溪市,溪湖区,210503.0,2125.0,1393.0,926.0,760.0,657.0,578.0,
辽宁省,朝阳市,北票市,211381.0,,,,,,,
辽宁省,朝阳市,朝阳县,211321.0,825.0,825.0,606.0,425.0,312.0,557.0,
辽宁省,朝阳市,建平县,211322.0,,,,,,,
辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,211324.0,825.0,718.0,490.0,652.0,550.0,473.0,
辽宁省,朝阳市,凌源市,211382.0,1320.0,430.0,327.0,,,,
辽宁省,朝阳市,龙城区,211303.0,,,,,,,
辽宁省,朝阳市,双塔区,211302.0,330.0,330.0,330.0,330.0,330.0,,
辽宁省,大连市,甘井子区,210211.0,1320.0,1320.0,1320.0,,,,512.0
辽宁省,大连市,金州区,210213.0,3665.0,2451.0,1656.0,1881.0,1881.0,1881.0,
辽宁省,大连市,旅顺口区,210212.0,,,,,,,
辽宁省,大连市,普兰店区,210214.0,,,,,,,
辽宁省,大连市,沙河口区,210204.0,,,,,,,
辽宁省,大连市,瓦房店市,210281.0,5060.0,3315.0,2389.0,2514.0,1908.0,1447.0,1320.0
辽宁省,大连市,西岗区,210203.0,,,,,,,
辽宁省,大连市,长海县,210224.0,,,,,,,
辽宁省,大连市,中山区,210202.0,,,,,,,
辽宁省,大连市,庄河市,210283.0,,,,,,,
辽宁省,丹东市,东港市,210681.0,,,,,,,
辽宁省,丹东市,凤城市,210682.0,1749.0,1749.0,1608.0,1430.0,1215.0,1054.0,1749.0
辽宁省,丹东市,宽甸满族自治县,210624.0,,,,,,,
辽宁省,丹东市,元宝区,210602.0,,,,,,,
辽宁省,丹东市,振安区,210604.0,,,,,,,
辽宁省,丹东市,振兴区,210603.0,,,,,,,
辽宁省,抚顺市,东洲区,210403.0,924.0,924.0,924.0,769.0,659.0,542.0,
辽宁省,抚顺市,抚顺县,210421.0,,,,,,,
辽宁省,抚顺市,清原满族自治县,210423.0,,,,,,,
辽宁省,抚顺市,顺城区,210411.0,,,,,,,
辽宁省,抚顺市,望花区,210404.0,,,,,,,
辽宁省,抚顺市,新宾满族自治县,210422.0,,,,,,,
辽宁省,抚顺市,新抚区,210402.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
辽宁省,阜新市,阜新蒙古族自治县,210921.0,1320.0,1320.0,1320.0,1266.0,1195.0,1035.0,
辽宁省,阜新市,海州区,210902.0,,,,,,,
辽宁省,阜新市,清河门区,210905.0,,,,,,,
辽宁省,阜新市,太平区,210904.0,,,,,,,
辽宁省,阜新市,细河区,210911.0,,,,,,,
辽宁省,阜新市,新邱区,210903.0,,,,,,,
辽宁省,阜新市,彰武县,210922.0,,,,,,,
辽宁省,葫芦岛市,建昌县,211422.0,,,,,,,
辽宁省,葫芦岛市,连山区,211402.0,1914.0,1914.0,1650.0,1105.0,774.0,591.0,
辽宁省,葫芦岛市,龙港区,211403.0,,,,,,,
辽宁省,葫芦岛市,南票区,211404.0,,,,,,,
辽宁省,葫芦岛市,绥中县,211421.0,,,,,,,
辽宁省,葫芦岛市,兴城市,211481.0,,,,,,,
辽宁省,锦州市,北镇市,210782.0,,,,,,,
辽宁省,锦州市,古塔区,210702.0,,,,,,,
辽宁省,锦州市,黑山县,210726.0,,,,,,,
辽宁省,锦州市,凌海市,210781.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0
辽宁省,锦州市,凌河区,210703.0,,,,,,,
辽宁省,锦州市,太和区,210711.0,,,,,,,
辽宁省,锦州市,义县,210727.0,,,,,,,
辽宁省,辽阳市,白塔区,211002.0,,,,,,,
辽宁省,辽阳市,灯塔市,211081.0,5940.0,5940.0,4464.0,3175.0,2628.0,2395.0,3135.0
辽宁省,辽阳市,弓长岭区,211005.0,,,,,,,
辽宁省,辽阳市,宏伟区,211004.0,,,,,,,
辽宁省,辽阳市,辽阳县,211021.0,,,,,,,
辽宁省,辽阳市,太子河区,211011.0,1320.0,633.0,505.0,422.0,370.0,,
辽宁省,辽阳市,文圣区,211003.0,4544.0,179.0,139.0,113.0,,,
辽宁省,盘锦市,大洼区,211104.0,,,,,,,
辽宁省,盘锦市,盘山县,211122.0,,,,,,,
辽宁省,盘锦市,双台子区,211102.0,,,,,,,
辽宁省,盘锦市,兴隆台区,211103.0,,,,,,,
辽宁省,沈阳市,大东区,210104.0,,,,,,,
辽宁省,沈阳市,法库县,210124.0,,,,,,,
辽宁省,沈阳市,和平区,210102.0,,,,,,,
辽宁省,沈阳市,皇姑区,210105.0,,,,,,,
辽宁省,沈阳市,浑南区,210112.0,,,,,,,
辽宁省,沈阳市,康平县,210123.0,,,,,,,
辽宁省,沈阳市,辽中区,210115.0,,,,,,,
辽宁省,沈阳市,沈北新区,210113.0,,,,,,,
辽宁省,沈阳市,沈河区,210103.0,,,,,,,
辽宁省,沈阳市,苏家屯区,210111.0,,,,,,,
辽宁省,沈阳市,铁西区,210106.0,825.0,825.0,825.0,825.0,825.0,825.0,
辽宁省,沈阳市,新民市,210181.0,,,,,,,
辽宁省,沈阳市,于洪区,210114.0,,,,,,,
辽宁省,铁岭市,昌图县,211224.0,2145.0,2145.0,907.0,598.0,580.0,496.0,1485.0
辽宁省,铁岭市,调兵山市,211281.0,,,,,,,
辽宁省,铁岭市,开原市,211282.0,330.0,330.0,330.0,305.0,261.0,226.0,
辽宁省,铁岭市,清河区,211204.0,,,,,,,
辽宁省,铁岭市,铁岭县,211221.0,4620.0,2816.0,971.0,743.0,630.0,623.0,1650.0
辽宁省,铁岭市,西丰县,211223.0,,,,,,,
辽宁省,铁岭市,银州区,211202.0,431.8,162.0,126.0,103.0,89.0,,
辽宁省,营口市,鲅鱼圈区,210804.0,,,,,,,
辽宁省,营口市,大石桥市,210882.0,,,,,,,
辽宁省,营口市,盖州市,210881.0,,,,,,,
辽宁省,营口市,老边区,210811.0,,,,,,,
